timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,error_2d,error_3d,error_x,error_y,error_z
1645814041.6813216,-1.8648591243957497,1.3983938261243867,1.2971609487016607,0.1444956500083488,2.307728794132644,1.2730680476322582,2.2055377334027013,2.2056693227555813,2.0093547744040987,0.9093349680082574,0.024092901069402428
1645814041.7807665,-1.9439472215688611,1.4612155406479033,1.3689082815638627,0.15786787127221916,2.412200315855386,1.3334582061751128,2.3069457573100816,2.307218116047127,2.1018150928410804,0.9509847752074829,0.03545007538874989
1645814041.8806608,-2.0211541912943103,1.5221063286943817,1.4429842578831615,0.169322337998149,2.51452968515125,1.3794202243542557,2.4048059264361132,2.405645844712126,2.190476529292459,0.9924233564568683,0.06356403352890583
1645814041.9809117,-2.1029270099622765,1.5823844205267763,1.5188309462546443,0.18203846560829365,2.6224817074303566,1.460889527442624,2.5105516506882766,2.511220181263997,2.28496547557057,1.0400972869035803,0.05794141881202042
1645814042.0806575,-2.1851629578290743,1.643451533171607,1.595174185931267,0.19566898395933338,2.7341035618742415,1.5702767468098036,2.6187559227146644,2.6188742744217297,2.380831941788408,1.0906520287026344,0.02489743912146336
1645814042.180757,-2.263077058836933,1.706317239760482,1.6627704635959324,0.21293331651111114,2.831736512013447,1.6362753136211308,2.719778652241678,2.7199077025078893,2.4760103753480442,1.125419272252965,0.026495149974801624
1645814042.280625,-2.3270625673122596,1.7710725575886883,1.7157436145918898,0.2314859231661434,2.923814930778596,1.6859045842950118,2.806240431088686,2.8063990672756916,2.558548490478403,1.1527423731899078,0.029839030296878066
1645814042.380538,-2.38924553846405,1.8413674137748854,1.7618137543249848,0.2501151277554893,3.016273512937922,1.7357387587695123,2.889053316959961,2.889170983799777,2.6393606662195395,1.1749060991630365,0.026074995555472436
1645814042.4808486,-2.4462671712121384,1.9110144170560823,1.803191997142405,0.2688456542426493,3.109234965794541,1.785843975043436,2.967755067111869,2.96780577063913,2.7151128254547876,1.1982205487384587,0.017348022098969018
1645814042.5806682,-2.4978304537524005,1.9787097742682267,1.8467901154839628,0.2918545636933476,3.194852729413112,1.7999999999999972,3.0432459946428616,3.0436056740019435,2.7896850174457484,1.2161429551448855,0.04679011548396561
1645814042.6810107,-2.543413060507281,2.0431033934980825,1.8895909212075774,0.31672571824676854,3.278173376642864,1.7999999999999972,3.115411962646025,3.116699894144571,2.8601387787540498,1.2350699831447813,0.08959092120758028
